holdingId,stockId,investment,accountid
1511,100,7900,405
1512,2,6200,439
1513,55,3700,140
1514,63,6800,652
1515,3,7700,591
1516,48,8800,829
1517,63,1500,361
1518,1,800,17
1519,14,9600,85
1520,65,400,9
1521,65,9500,851
1522,39,900,696
1523,19,9800,763
1524,68,4100,361
1525,93,4700,799
1526,68,700,486
1527,94,9900,115
1528,33,800,422
1529,31,7600,983
1530,11,3900,479
1531,70,1300,329
1532,54,9500,476
1533,5,8000,677
1534,29,1600,692
1535,42,4700,254
1536,57,1300,609
1537,31,6800,232
1538,39,400,281
1539,69,5100,738
1540,60,8000,399
1541,6,1900,339
1542,10,1000,327
1543,52,2000,667
1544,4,9700,282
1545,45,600,308
1546,63,3300,934
1547,39,800,798
1548,67,6800,770
1549,87,5900,168
1550,51,7900,848
1551,53,1700,255
1552,54,500,139
1553,65,7900,252
1554,51,9900,343
1555,21,9700,273
1556,62,6900,419
1557,9,9600,347
1558,83,7100,123
1559,74,7300,507
1560,19,6500,494
1561,8,500,790
1562,23,8700,683
1563,34,8900,796
1564,59,7100,468
1565,97,9500,543
1566,56,800,123
1567,39,4800,878
1568,9,2500,798
1569,36,8800,415
1570,21,7900,467
1571,70,1000,870
1572,39,6700,15
1573,21,6800,929
1574,97,5500,281
1575,99,3900,694
1576,10,3400,529
1577,18,4300,637
1578,96,4900,153
1579,38,3700,305
1580,19,6300,943
1581,25,1000,287
1582,5,9400,878
1583,76,2100,188
1584,59,8600,755
1585,49,8300,39
1586,97,9400,432
1587,42,7400,184
1588,2,3700,185
1589,7,8200,932
1590,15,3700,450
1591,49,5900,839
1592,20,8100,258
1593,25,1600,417
1594,26,3700,725
1595,92,5000,73
1596,50,8000,307
1597,18,2200,646
1598,21,10000,58
1599,96,6500,541
1600,75,100,438
1601,92,6200,218
1602,59,7000,474
1603,87,7400,729
1604,88,3700,273
1605,59,8600,809
1606,95,1300,9
1607,51,4200,902
1608,81,7500,46
1609,44,2900,713
1610,10,4800,27
1611,66,10000,490
1612,77,5200,486
1613,42,3000,754
1614,94,3800,889
1615,50,3600,140
1616,20,1600,570
1617,64,6100,496
1618,51,2500,441
1619,31,6000,579
1620,26,4400,945
1621,17,8200,296
1622,62,8200,708
1623,60,3000,531
1624,89,3400,18
1625,88,3100,721
1626,88,7900,298
1627,68,9400,781
1628,33,8400,937
1629,86,8100,356
1630,52,6600,21
1631,6,1500,768
1632,57,6900,406
1633,85,1600,8
1634,32,1100,77
1635,53,2100,19
1636,36,7000,32
1637,87,3900,964
1638,69,6600,146
1639,14,6800,892
1640,57,5800,410
1641,78,6000,429
1642,45,7700,777
1643,55,9900,961
1644,37,8800,299
1645,99,5200,386
1646,82,5800,497
1647,13,900,745
1648,77,7800,823
1649,38,5600,395
1650,74,4100,467
1651,42,1000,694
1652,49,6600,155
1653,28,5700,208
1654,10,5100,1000
1655,3,7200,801
1656,62,9900,620
1657,81,7700,182
1658,34,5800,257
1659,84,3900,698
1660,92,9400,352
1661,97,2000,145
1662,84,1200,991
1663,71,3100,28
1664,92,9800,804
1665,63,5300,923
1666,94,3700,31
1667,53,5900,702
1668,49,4500,725
1669,19,4500,762
1670,56,4300,398
1671,86,2700,509
1672,24,4600,221
1673,47,7700,99
1674,81,2700,591
1675,8,2200,867
1676,52,9600,872
1677,87,9600,649
1678,6,500,810
1679,17,400,136
1680,15,2400,351
1681,92,5500,262
1682,78,3900,322
1683,79,8000,773
1684,56,6000,904
1685,51,1300,654
1686,70,5400,348
1687,24,3400,226
1688,25,500,573
1689,82,6200,698
1690,60,2300,659
1691,53,9300,732
1692,17,8500,310
1693,55,700,465
1694,27,8100,517
1695,84,4200,149
1696,73,700,177
1697,85,6500,359
1698,57,1300,354
1699,100,8000,320
1700,64,5100,591
1701,18,10000,883
1702,93,4800,415
1703,73,8200,824
1704,53,3200,843
1705,88,7200,176
1706,51,3700,542
1707,58,4200,564
1708,33,4300,468
1709,13,7700,562
1710,61,7900,497
1711,92,200,184
1712,65,6000,822
1713,27,100,406
1714,61,6200,83
1715,81,6800,952
1716,83,9100,167
1717,74,6700,104
1718,1,7100,810
1719,56,3500,105
1720,55,2900,660
1721,48,6500,420
1722,86,4300,192
1723,43,400,926
1724,67,5800,163
1725,76,9900,810
1726,79,1000,712
1727,39,6600,372
1728,69,1000,470
1729,54,9300,4
1730,96,700,875
1731,84,2200,142
1732,77,1300,623
1733,60,8100,970
1734,55,5400,535
1735,86,4300,234
1736,33,400,376
1737,37,800,895
1738,28,5000,652
1739,47,8900,973
1740,61,6100,870
1741,47,3000,655
1742,44,8300,967
1743,2,200,690
1744,75,2400,980
1745,6,1200,460
1746,80,1400,259
1747,14,9900,22
1748,58,8300,593
1749,87,10000,865
1750,50,800,535
1751,81,1800,94
1752,38,8200,984
1753,88,4100,923
1754,65,4900,51
1755,4,1600,118
1756,5,6000,367
1757,62,4600,973
1758,82,8400,8
1759,23,700,371
1760,80,3800,834
1761,89,2800,248
1762,64,1500,778
1763,75,3400,495
1764,33,1400,703
1765,27,6900,284
1766,42,1500,299
1767,45,7500,635
1768,81,3500,997
1769,93,5500,463
1770,22,800,379
1771,12,2500,343
1772,67,8100,684
1773,6,3100,725
1774,87,7800,173
1775,2,1200,658
1776,68,7200,37
1777,52,2100,522
1778,47,1200,681
1779,18,6200,465
1780,69,9500,57
1781,51,6700,240
1782,3,7100,569
1783,51,9100,915
1784,16,1600,165
1785,72,5200,299
1786,87,7300,237
1787,15,7400,514
1788,55,900,882
1789,80,8900,936
1790,43,5800,199
1791,96,9800,290
1792,30,4000,686
1793,36,5200,312
1794,40,3500,774
1795,93,1200,991
1796,74,8100,594
1797,36,7300,779
1798,59,6500,591
1799,26,1300,580
1800,33,1200,283
1801,72,1900,731
1802,66,3600,648
1803,22,5300,177
1804,75,2300,987
1805,6,5400,654
1806,81,6700,687
1807,79,6500,640
1808,31,3300,885
1809,90,2800,57
1810,88,3300,683
1811,6,8500,825
1812,73,4800,290
1813,51,4900,611
1814,29,6100,999
1815,44,7500,930
1816,34,5500,506
1817,66,5300,693
1818,53,7000,56
1819,56,6000,198
1820,54,7600,885
1821,86,700,988
1822,17,4900,833
1823,14,700,253
1824,2,5900,472
1825,50,5100,432
1826,55,10000,156
1827,10,300,98
1828,90,3200,368
1829,27,800,173
1830,37,8800,439
1831,22,8100,354
1832,18,8100,926
1833,54,1500,328
1834,32,6800,974
1835,86,8300,62
1836,62,8200,133
1837,25,2600,825
1838,11,6300,902
1839,18,1200,451
1840,8,1100,83
1841,12,4300,296
1842,54,4400,434
1843,1,600,451
1844,29,2000,329
1845,60,7100,942
1846,59,8100,674
1847,17,9700,977
1848,66,2900,529
1849,44,5200,838
1850,47,7300,411
1851,59,7000,654
1852,52,3700,276
1853,28,6600,553
1854,48,1200,245
1855,52,5900,552
1856,68,3600,917
1857,47,6900,50
1858,10,3100,481
1859,68,1900,64
1860,75,900,347
1861,96,7000,545
1862,100,5700,85
1863,90,2300,26
1864,72,6600,335
1865,99,6400,486
1866,92,2100,946
1867,88,6500,958
1868,61,700,43
1869,96,8600,975
1870,26,4300,648
1871,100,400,272
1872,81,1600,70
1873,21,1200,866
1874,86,200,316
1875,44,1000,733
1876,46,3400,985
1877,13,7700,459
1878,86,2700,331
1879,65,4200,99
1880,44,1400,665
1881,68,8600,529
1882,14,6400,602
1883,73,9700,193
1884,35,10000,890
1885,45,7700,690
1886,22,1900,862
1887,33,6800,107
1888,85,6200,756
1889,60,3500,224
1890,13,2400,468
1891,27,2400,186
1892,73,4600,226
1893,44,2000,942
1894,29,8900,159
1895,7,5900,317
1896,95,8600,305
1897,79,10000,934
1898,97,2100,90
1899,70,2200,86
1900,35,3300,744
1901,10,7000,489
1902,36,2200,404
1903,55,5500,615
1904,35,1100,403
1905,96,4900,66
1906,60,3100,724
1907,51,2700,123
1908,8,3000,176
1909,75,10000,6
1910,40,5900,999
1911,34,6300,637
1912,56,3000,468
1913,42,8600,941
1914,33,3900,107
1915,30,4000,204
1916,10,9400,609
1917,86,3800,136
1918,93,9400,72
1919,100,4900,385
1920,24,900,642
1921,98,7600,812
1922,32,2600,333
1923,10,4900,405
1924,39,3000,426
1925,47,9200,474
1926,15,9500,576
1927,86,1500,400
1928,55,4300,565
1929,43,4300,607
1930,71,7500,753
1931,27,6200,53
1932,88,10000,908
1933,5,3900,483
1934,75,2500,693
1935,90,8200,439
1936,17,4700,687
1937,16,3400,191
1938,90,3800,291
1939,13,9000,392
1940,100,7800,440
1941,57,3600,226
1942,10,3900,937
1943,6,4300,90
1944,59,6400,873
1945,52,8800,875
1946,67,300,531
1947,11,8700,430
1948,67,9900,371
1949,2,2200,787
1950,30,4500,187
1951,25,5100,217
1952,58,800,905
1953,63,1800,609
1954,54,5500,714
1955,52,9900,297
1956,100,5500,801
1957,16,5800,322
1958,6,4600,136
1959,16,3900,88
1960,81,3500,923
1961,83,5000,913
1962,39,3500,684
1963,41,7700,885
1964,21,4900,476
1965,75,1300,433
1966,99,5400,235
1967,79,7900,222
1968,32,3900,56
1969,31,3100,320
1970,62,6900,225
1971,84,7700,55
1972,6,5600,44
1973,44,10000,755
1974,99,7000,541
1975,94,5300,656
1976,22,6800,687
1977,5,1300,711
1978,93,2200,978
1979,90,1100,311
1980,23,5000,786
1981,74,4600,729
1982,78,9200,549
1983,59,1700,45
1984,30,200,716
1985,70,7100,143
1986,5,8900,200
1987,61,6100,584
1988,19,8300,442
1989,68,4700,540
1990,35,2500,736
1991,52,6400,616
1992,24,9100,596
1993,58,3800,215
1994,74,8900,502
1995,33,3200,323
1996,58,2000,57
1997,79,7200,134
1998,52,3000,809
1999,72,5200,125
2000,2,8100,171
2001,22,6400,626
2002,1,7400,700
2003,91,10000,105
2004,22,6900,586
2005,67,800,347
2006,28,4800,794
2007,89,9500,295
2008,54,7000,581
2009,46,1300,468
2010,37,400,787
2011,90,10000,565
2012,52,4400,708
2013,52,5700,302
2014,28,8900,260
2015,75,7900,717
2016,22,7700,431
2017,63,3500,57
2018,35,5300,578
2019,97,600,959
2020,67,4700,796
2021,39,4400,816
2022,57,7400,649
2023,28,9700,926
2024,42,1900,876
2025,97,8000,925
2026,98,3200,750
2027,76,2400,860
2028,91,8000,684
2029,9,7600,14
2030,97,4500,643
2031,24,8000,723
2032,73,6700,677
2033,66,8900,602
2034,31,4300,470
2035,79,9500,191
2036,69,1600,135
2037,31,2000,55
2038,80,2300,392
2039,95,8200,304
2040,61,3500,309
2041,73,1800,502
2042,54,7900,501
2043,87,1600,143
2044,76,6400,583
2045,81,4600,109
2046,85,7200,797
2047,14,10000,103
2048,73,700,426
2049,96,6500,711
2050,53,6400,618
2051,28,7000,424
2052,90,4900,44
2053,45,3700,390
2054,31,7200,253
2055,41,7600,415
2056,50,3000,112
2057,52,3000,298
2058,74,5900,492
2059,20,7000,377
2060,68,6000,798
2061,33,7700,755
2062,59,6900,825
2063,71,9200,460
2064,43,2800,190
2065,79,8500,110
2066,86,1100,820
2067,52,8400,579
2068,3,1000,331
2069,58,8100,280
2070,50,7900,561
2071,28,4900,500
2072,39,7200,471
2073,20,2100,158
2074,1,2900,845
2075,88,5700,788
2076,53,9000,237
2077,97,4500,661
2078,65,400,562
2079,97,3400,847
2080,26,7800,892
2081,69,300,679
2082,65,8000,979
2083,71,4100,575
2084,17,4400,545
2085,56,7200,102
2086,100,9200,863
2087,88,7100,460
2088,70,5500,799
2089,48,4100,172
2090,15,200,669
2091,39,9700,287
2092,60,3600,655
2093,20,6000,997
2094,60,6200,595
2095,50,7200,254
2096,63,700,677
2097,67,8600,943
2098,13,5600,643
2099,12,8300,481
2100,28,2400,607
2101,78,8300,864
2102,23,1000,937
2103,28,9500,373
2104,43,6200,405
2105,22,6700,828
2106,94,2700,460
2107,52,4100,721
2108,15,4300,914
2109,35,6700,57
2110,18,2000,142
2111,82,3900,70
2112,43,4800,313
2113,45,300,248
2114,94,5800,595
2115,83,2200,211
2116,82,4600,876
2117,11,7000,109
2118,46,5400,820
2119,91,3900,426
2120,62,8300,132
2121,43,9400,394
2122,74,1400,792
2123,44,4200,244
2124,79,3300,977
2125,9,7400,953
2126,79,1600,123
2127,33,400,840
2128,80,7300,170
2129,93,400,415
2130,7,500,634
2131,83,5700,761
2132,94,5400,830
2133,54,2500,583
2134,4,4200,965
2135,24,8600,813
2136,47,8400,132
2137,94,900,1000
2138,31,1500,947
2139,78,2600,718
2140,83,5500,716
2141,31,4200,379
2142,58,700,22
2143,12,6900,476
2144,84,9900,969
2145,64,9900,643
2146,82,7500,606
2147,12,10000,771
2148,22,500,854
2149,65,9000,732
2150,35,6100,960
2151,54,200,894
2152,6,7800,688
2153,27,9900,700
2154,84,4500,845
2155,52,4100,68
2156,64,9600,39
2157,81,1200,839
2158,79,9900,944
2159,16,2800,460
2160,84,6100,551
2161,97,6400,405
2162,2,6700,269
2163,14,7300,981
2164,11,8900,44
2165,43,800,150
2166,93,2200,859
2167,48,3600,517
2168,82,7200,456
2169,35,3700,320
2170,7,2500,148
2171,52,6500,724
2172,98,900,940
2173,78,3500,430
2174,82,2300,641
2175,52,8300,712
2176,8,1200,519
2177,47,9100,420
2178,37,7900,31
2179,13,5300,734
2180,3,8100,1000
2181,49,3000,45
2182,95,5400,299
2183,44,3400,446
2184,47,1300,558
2185,30,8100,519
2186,45,800,7
2187,25,3800,532
2188,93,300,607
2189,50,5700,913
2190,54,1100,288
2191,61,700,862
2192,64,6000,57
2193,76,6300,733
2194,86,3200,581
2195,59,3900,37
2196,44,7500,132
2197,57,6500,948
2198,24,700,911
2199,48,8500,858
2200,93,6500,418
2201,85,9200,51
2202,39,200,68
2203,89,4600,116
2204,35,1800,698
2205,64,9600,365
2206,34,8600,585
2207,12,9900,809
2208,3,7400,365
2209,62,9700,899
2210,33,6500,628
2211,25,2500,117
2212,60,3100,709
2213,61,700,249
2214,35,9000,951
2215,49,3700,88
2216,25,200,962
2217,29,2900,252
2218,69,6200,506
2219,75,1300,8
2220,28,4300,408
2221,16,9800,278
2222,25,2200,544
2223,49,1600,624
2224,24,800,889
2225,39,4100,967
2226,94,9300,15
2227,69,7900,976
2228,42,3700,63
2229,17,3800,5
2230,48,7100,724
2231,54,500,231
2232,46,800,660
2233,51,7700,558
2234,14,8100,559
2235,54,4700,184
2236,68,5800,95
2237,78,4400,33
2238,21,8600,774
2239,97,2200,989
2240,63,7600,14
2241,65,3800,707
2242,50,3400,839
2243,8,1400,443
2244,94,2700,775
2245,16,1600,642
2246,28,6200,594
2247,87,9900,49
2248,97,6700,457
2249,41,7200,590
2250,18,7800,493
2251,86,1300,423
2252,59,6900,483
2253,1,9000,533
2254,26,6700,546
2255,93,5000,886
2256,100,7400,61
2257,91,4000,234
2258,53,9000,769
2259,35,5700,821
2260,5,6800,704
2261,70,3600,319
2262,65,100,823
2263,91,7400,930
2264,27,9400,68
2265,78,8800,370
2266,49,6700,158
2267,66,2000,912
2268,71,4300,690
2269,20,300,371
2270,94,8400,56
2271,17,7000,828
2272,74,9200,141
2273,6,1000,834
2274,52,4000,998
2275,36,2100,144
2276,21,7700,683
2277,62,4900,542
2278,33,4100,455
2279,48,6900,502
2280,43,8200,737
2281,11,1100,821
2282,69,9200,45
2283,12,6500,867
2284,5,7300,727
2285,21,6400,243
2286,2,6100,350
2287,11,3600,666
2288,19,1900,513
2289,44,7300,995
2290,70,5600,155
2291,45,500,980
2292,31,4600,686
2293,80,5500,46
2294,75,6900,779
2295,99,6200,182
2296,38,3000,124
2297,3,7200,144
2298,22,9500,48
2299,25,3500,857
2300,49,5200,656
2301,13,5900,188
2302,16,5600,367
2303,58,5800,352
2304,34,1400,656
2305,29,4700,49
2306,44,4300,336
2307,65,8200,419
2308,91,2100,124
2309,64,2600,186
2310,68,7300,422
2311,62,1300,887
2312,69,6900,551
2313,33,2300,636
2314,53,4600,61
2315,21,3800,862
2316,12,800,498
2317,91,5100,420
2318,87,4500,269
2319,62,7800,125
2320,19,7400,250
2321,99,2500,660
2322,63,7100,584
2323,98,9700,327
2324,97,1000,700
2325,49,1000,933
2326,17,9000,295
2327,13,7300,444
2328,64,2200,957
2329,36,8900,504
2330,96,4200,417
2331,55,700,267
2332,15,1900,392
2333,19,1000,295
2334,7,7100,556
2335,5,9100,245
2336,76,7700,874
2337,97,4400,23
2338,67,7900,46
2339,54,6600,161
2340,100,4100,688
2341,34,4200,245
2342,96,2500,590
2343,38,6600,769
2344,23,3600,964
2345,43,2400,973
2346,14,3000,62
2347,28,5400,342
2348,58,8300,191
2349,97,6900,995
2350,97,800,596
2351,62,7200,787
2352,32,7600,502
2353,71,1400,174
2354,89,8400,473
2355,82,2500,426
2356,11,700,202
2357,85,2900,742
2358,65,5000,532
2359,48,7900,299
2360,59,5400,174
2361,38,9900,314
2362,15,1800,120
2363,100,4600,254
2364,15,2500,469
2365,68,1100,970
2366,45,2700,699
2367,37,6900,570
2368,19,6200,935
2369,14,700,275
2370,95,1500,180
2371,98,2200,525
2372,30,5900,971
2373,23,2400,721
2374,52,4200,886
2375,61,6600,611
2376,61,5900,41
2377,83,9400,672
2378,15,4200,151
2379,47,3000,464
2380,97,7400,28
2381,79,900,333
2382,7,4400,1000
2383,13,5300,759
2384,13,300,674
2385,35,7200,642
2386,47,1800,94
2387,4,4100,139
2388,8,1500,504
2389,48,1400,249
2390,52,5300,360
2391,64,400,367
2392,69,2100,584
2393,14,6800,149
2394,99,600,336
2395,8,4400,555
2396,94,1300,638
2397,6,9500,575
2398,35,8800,745
2399,52,2600,350
2400,7,5100,476
2401,28,5000,12
2402,44,6800,594
2403,44,2400,733
2404,73,3000,634
2405,1,2500,139
2406,48,1600,618
2407,44,2500,832
2408,88,1500,787
2409,46,1000,974
2410,9,7800,538
2411,28,1000,357
2412,55,7200,707
2413,10,7300,640
2414,48,4700,354
2415,76,8100,614
2416,95,3700,989
2417,71,3100,692
2418,80,3800,826
2419,22,9100,398
2420,6,4000,419
2421,42,7800,292
2422,50,3800,739
2423,16,6000,30
2424,56,8800,513
2425,48,4200,55
2426,21,1100,518
2427,80,5100,255
2428,43,500,499
2429,75,9400,590
2430,77,4000,710
2431,25,1400,736
2432,39,9600,768
2433,99,9300,464
2434,89,4300,627
2435,60,1800,506
2436,50,9500,426
2437,34,100,770
2438,64,300,890
2439,23,9800,707
2440,31,1300,657
2441,64,3900,385
2442,60,6400,124
2443,55,1100,205
2444,16,1500,715
2445,12,8800,289
2446,27,4900,915
2447,18,9200,976
2448,23,3500,667
2449,43,2900,559
2450,24,4800,476
2451,30,6600,634
2452,43,1400,511
2453,3,5300,132
2454,40,4900,260
2455,86,8800,639
2456,95,600,89
2457,85,7800,594
2458,17,6200,216
2459,12,8800,537
2460,87,5500,910
2461,30,9700,977
2462,95,7500,4
2463,4,100,993
2464,58,9900,710
2465,57,1200,925
2466,96,4300,365
2467,29,5200,369
2468,85,5600,866
2469,90,6900,231
2470,14,6200,140
2471,13,7600,872
2472,86,3500,526
2473,76,2400,960
2474,82,7300,548
2475,26,3600,606
2476,3,9300,99
2477,13,800,803
2478,20,1700,591
2479,98,1600,510
2480,71,1500,269
2481,71,5800,424
2482,72,5700,825
2483,54,5600,317
2484,16,1700,542
2485,38,7400,133
2486,35,4800,126
2487,90,9200,917
2488,37,8900,753
2489,83,100,595
2490,75,9200,672
2491,73,5400,528
2492,36,9000,950
2493,8,8100,104
2494,43,7500,258
2495,71,2400,369
2496,39,3100,752
2497,38,3500,698
2498,91,5100,587
2499,16,7900,632
2500,62,2100,923
2501,93,8800,807
2502,64,5000,556
2503,67,1300,612
2504,38,1200,240
2505,87,7700,139
2506,69,9800,109
2507,34,6500,686
2508,43,7100,162
2509,87,8100,589
2510,81,2200,452
2511,34,6000,579
2512,86,2600,459
2513,21,2000,697
2514,81,3200,957
2515,19,4200,278
2516,91,7300,449
2517,45,1000,563
2518,94,5500,123
2519,45,6200,120
2520,6,8300,264
2521,74,7100,543
2522,87,6200,301
2523,6,4500,447
2524,28,5800,950
2525,96,100,579
2526,45,4400,411
2527,1,8700,930
2528,78,6400,900
2529,47,5800,823
2530,5,6600,381
2531,67,1600,227
2532,63,7400,199
2533,63,4600,309
2534,27,7100,781
2535,38,4600,693
2536,33,2600,79
2537,31,3800,824
2538,85,2000,259
2539,85,9300,389
2540,32,4400,752
2541,64,8300,362
2542,1,6300,212
2543,27,3800,55
2544,95,600,433
2545,45,200,737
2546,65,1900,311
2547,59,500,218
2548,46,500,922
2549,49,6900,21
2550,77,9200,835
2551,9,3300,705
2552,82,200,131
2553,90,3300,139
2554,73,1200,485
2555,81,8800,843
2556,67,5700,789
2557,34,8400,303
2558,27,3900,147
2559,66,800,563
2560,56,500,723
2561,86,7800,905
2562,47,7900,196
2563,37,5300,474
2564,26,7800,739
2565,9,2100,636
2566,85,3600,882
2567,74,2800,70
2568,30,400,465
2569,36,9500,995
2570,77,4800,932
2571,44,900,117
2572,41,300,600
2573,71,2200,443
2574,15,3900,668
2575,54,9000,280
2576,51,4800,557
2577,11,4000,505
2578,53,5100,476
2579,46,9400,735
2580,78,5000,77
2581,67,2200,784
2582,26,3100,2
2583,20,7300,307
2584,95,4700,683
2585,73,7700,175
2586,64,400,907
2587,75,2000,664
2588,70,8400,88
2589,51,6000,821
2590,66,3000,853
2591,44,7500,827
2592,59,6700,657
2593,56,9600,307
2594,17,5900,535
2595,97,4100,284
2596,25,800,836
